1722261240678720000,34.17
1722261240928730112,34.17
1722261241428750080,34.17
1722261241678770176,34.21
1722261242678809856,34.19
1722261242928819968,34.19
1722261243928869888,34.21
1722261244178880000,34.21
1722261244678909952,34.21
1722261244928920064,34.21
1722261245678950144,34.23
1722261246678999808,34.23
1722261246929009920,34.23
1722261247429029888,34.23
1722261247679040000,34.19
1722261248679089920,34.21
1722261248929100032,34.21
1722261250429169920,34.19
1722261250679180032,34.23
1722261250929189888,34.23
1722261252679280128,34.21
1722261252929289984,34.21
1722261253179300096,34.21
1722261253429310208,34.21
1722261253679320064,34.23
1722261255929430016,34.23
1722261256679460096,34.23
1722261256929469952,34.23
1722261257679510016,34.21
1722261258429539840,34.21
1722261258679549952,34.25
1722261258929560064,34.25
1722261259429590016,34.25
1722261259679600128,34.23
1722261260679650048,34.23
1722261260929660160,34.23
1722261261679689984,34.23
1722261262679739904,34.23
1722261262929750016,34.23
1722261263179759872,34.23
1722261263429769984,34.23
1722261266429910016,34.23
1722261266679919872,34.23
1722261266929929984,34.23
1722261267679970048,34.23
1722261268179990016,34.23
1722261268680019968,34.21
1722261268930030080,34.21
1722261269680059904,34.23
1722261269930070016,34.23
1722261270680110080,34.23
1722261270930119936,34.23
1722261271430139904,34.23
1722261272680200192,34.23
1722261272930210048,34.23
1722261273180219904,34.23
1722261273430240000,34.23
1722261274680290048,34.23
1722261274930309888,34.23
1722261276680389888,34.25
1722261276930400000,34.25
1722261277430419968,34.25
1722261277680429824,34.23
1722261278680480000,34.25
1722261278930490112,34.25
1722261280430560000,34.23
1722261280680569856,34.21
1722261280930579968,34.21
1722261281430609920,34.21
1722261281680620032,34.23
1722261282680659968,34.21
1722261282930680064,34.21
1722261283680710144,34.23
1722261283930720000,34.23
1722261284180730112,34.23
1722261284680759808,34.21
1722261284930769920,34.21
1722261285680800000,34.21
1722261285930809856,34.21
1722261286680849920,34.23
1722261286930860032,34.23
1722261287680900096,34.21
1722261288680940032,34.21
1722261288930949888,34.21
1722261289931000064,34.21
1722261290181009920,34.21
1722261290681030144,34.21
1722261290931049984,34.21
1722261291931090176,34.21
1722261292181099776,34.21
1722261292431119872,34.21
1722261292681129984,34.21
1722261292931139840,34.21
1722261293431160064,34.21
1722261294181200128,34.21
1722261294681220096,34.21
1722261294931229952,34.21
1722261295931279872,34.21
1722261296431299840,34.21
1722261296681309952,34.17
1722261296931320064,34.17
1722261297431350016,34.17
1722261297681360128,34.19
1722261300681499904,34.19
1722261300931510016,34.19
1722261301681540096,34.21
1722261301931559936,34.21
1722261302681590016,34.19
1722261302931600128,34.19
1722261304181659904,34.21
1722261304681679872,34.21
1722261304931689984,34.21
1722261305931740160,34.21
1722261306681780224,34.21
1722261306931790080,34.21
1722261307181799936,34.21
